"externalId","courseSectionExternalId","classBeginningTime","classEndingTime","classMeetingDays","InstructionSiteName","InstructionSiteType"
"PHYS195  HM-01 SP2023157349","PHYS195  HM-01 SP2023","1630","1730","--T----","HM SHAN B460","OnCampus"
"PHYS196  KS-01 SP2023159376","PHYS196  KS-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"PHYS197  HM-01 FA2023162315","PHYS197  HM-01 FA2023","0","0","-------","HM ARR ","OnCampus"
"PHYS197  HM-01 SP2023157350","PHYS197  HM-01 SP2023","0","0","-------","HM ARR ","OnCampus"
"PHYS197  KS-01 SP2023159377","PHYS197  KS-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"PHYS199  HM-01 FA2023162316","PHYS199  HM-01 FA2023","1630","1745","--T----","HM SHAN B460","OnCampus"
"PHYS199  HM-01 SP2023157352","PHYS199  HM-01 SP2023","0","0","-------","HM ARR ","OnCampus"
"PHYS199  HM-02 SP2023157353","PHYS199  HM-02 SP2023","0","0","-------","HM ARR ","OnCampus"
"PHYS199  HM-03 FA2023162317","PHYS199  HM-03 FA2023","1630","1745","--T----","HM SHAN B460","OnCampus"
"PHYS199  HM-03 SP2023157354","PHYS199  HM-03 SP2023","0","0","-------","HM ARR ","OnCampus"
"PHYS199  HM-04 FA2023162318","PHYS199  HM-04 FA2023","1630","1745","--T----","HM SHAN B460","OnCampus"
"PHYS199  HM-04 SP2023157355","PHYS199  HM-04 SP2023","0","0","-------","HM ARR ","OnCampus"
"PHYS199  HM-05 FA2023162319","PHYS199  HM-05 FA2023","1630","1745","--T----","HM SHAN B460","OnCampus"
"PHYS199  HM-05 SP2023157356","PHYS199  HM-05 SP2023","0","0","-------","HM ARR ","OnCampus"
"PHYS199  HM-06 FA2023162320","PHYS199  HM-06 FA2023","1630","1745","--T----","HM SHAN B460","OnCampus"
"PHYS199  HM-06 SP2023157357","PHYS199  HM-06 SP2023","0","0","-------","HM ARR ","OnCampus"
"PHYS199  HM-07 FA2023162321","PHYS199  HM-07 FA2023","1630","1745","--T----","HM SHAN B460","OnCampus"
"PHYS199  HM-07 SP2023157358","PHYS199  HM-07 SP2023","0","0","-------","HM ARR ","OnCampus"
"PHYS199  HM-08 FA2023162322","PHYS199  HM-08 FA2023","1630","1745","--T----","HM SHAN B460","OnCampus"
"PHYS199  HM-08 SP2023157359","PHYS199  HM-08 SP2023","0","0","-------","HM ARR ","OnCampus"
"PHYS199  HM-09 FA2023162323","PHYS199  HM-09 FA2023","1630","1745","--T----","HM SHAN B460","OnCampus"
"PHYS199  HM-09 SP2023157360","PHYS199  HM-09 SP2023","0","0","-------","HM ARR ","OnCampus"
"PHYS199  HM-10 FA2023162324","PHYS199  HM-10 FA2023","1630","1745","--T----","HM SHAN B460","OnCampus"
"PHYS199  HM-11 FA2023162325","PHYS199  HM-11 FA2023","1630","1745","--T----","HM SHAN B460","OnCampus"
"PHYS199  HM-12 FA2023162326","PHYS199  HM-12 FA2023","1630","1745","--T----","HM SHAN B460","OnCampus"
"PHYS199  HM-13 FA2023162327","PHYS199  HM-13 FA2023","1630","1745","--T----","HM SHAN B460","OnCampus"
"POLI001B PO-01 SP2023160375","POLI001B PO-01 SP2023","935","1050","--T-R--","PO CA 214","OnCampus"
"POLI003  PO-01 SP2023160376","POLI003  PO-01 SP2023","900","950","-M-W-F-","PO CA 109","OnCampus"
"POLI003  PO-02 SP2023160377","POLI003  PO-02 SP2023","1445","1600","-M-W---","PO CA 107","OnCampus"
"POLI005  PO-01 SP2023160378","POLI005  PO-01 SP2023","1100","1215","-M-W---","PO CA 107","OnCampus"
"POLI008  PO-01 SP2023160379","POLI008  PO-01 SP2023","1445","1600","--T-R--","PO CA 109","OnCampus"
"POLI031  PO-01 SP2023160380","POLI031  PO-01 SP2023","1315","1430","-M-W---","PO CA 107","OnCampus"
"POLI060  PO-01 SP2023160381","POLI060  PO-01 SP2023","1445","1600","--T-R--","PO CA 110","OnCampus"
"POLI070  PO-01 SP2023160382","POLI070  PO-01 SP2023","935","1050","--T-R--","PO CA 11","OnCampus"
"POLI089A PO-01 SP2023160383","POLI089A PO-01 SP2023","1315","1430","-M-W---","PO CA 110","OnCampus"
"POLI090  PO-01 SP2023160384","POLI090  PO-01 SP2023","935","1050","--T-R--","PO ESTE 1021","OnCampus"
"POLI113  SC-01 SP2023159141","POLI113  SC-01 SP2023","1100","1215","---W-F-","SC OUTD 02","OnCampus"
"POLI115  SC-01 SP2023159140","POLI115  SC-01 SP2023","1315","1430","--T-R--","SC OUTD 05","OnCampus"
"POLI123  SC-01 SP2023159151","POLI123  SC-01 SP2023","935","1050","--T-R--","SC OUTD 02","OnCampus"
"POLI126  SC-01 SP2023159149","POLI126  SC-01 SP2023","1445","1730","-M-----","SC BL 219","OnCampus"
"POLI130  SC-01 SP2023159144","POLI130  SC-01 SP2023","1100","1215","--T-R--","SC OUTD 03","OnCampus"
"POLI131  PO-01 SP2023160385","POLI131  PO-01 SP2023","1315","1600","-----F-","PO CA 109","OnCampus"
"POLI134  PO-01 SP2023160386","POLI134  PO-01 SP2023","1315","1600","--T----","PO CA 11","OnCampus"
"POLI135  SC-01 SP2023159145","POLI135  SC-01 SP2023","1315","1600","-----F-","SC OUTD 01","OnCampus"
"POLI135L SC-01 SP2023159146","POLI135L SC-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"POLI146  SC-01 SP2023159147","POLI146  SC-01 SP2023","1100","1215","--T-R--","SC OUTD 02","OnCampus"
"POLI147  PO-01 SP2023160387","POLI147  PO-01 SP2023","1100","1150","-M-W-F-","PO CA 109","OnCampus"
"POLI148  SC-01 SP2023159148","POLI148  SC-01 SP2023","1445","1730","----R--","SC OUTD 01","OnCampus"
"POLI150  SC-01 SP2023159150","POLI150  SC-01 SP2023","1315","1430","-M-W---","SC BL 219","OnCampus"
"POLI152  PO-01 SP2023160388","POLI152  PO-01 SP2023","1315","1600","-M-----","PO CA 11","OnCampus"
"POLI168  PO-01 SP2023160389","POLI168  PO-01 SP2023","1315","1430","--T-R--","PO CA 109","OnCampus"
"POLI172  PO-01 SP2023160390","POLI172  PO-01 SP2023","1315","1600","---W---","PO CA 11","OnCampus"
"POLI187K JT-01 SP2023160842","POLI187K JT-01 SP2023","1315","1430","--T-R--","SC OUTD 03","OnCampus"
"POLI187Q SC-01 SP2023159143","POLI187Q SC-01 SP2023","1445","1730","---W---","SC OUTD 09","OnCampus"
"POLI189R PO-01 SP2023160391","POLI189R PO-01 SP2023","1315","1600","----R--","PO CA 12","OnCampus"
"POLI189T PO-01 SP2023160392","POLI189T PO-01 SP2023","1315","1600","--T----","PO CA 12","OnCampus"
"POLI189U PO-01 SP2023160911","POLI189U PO-01 SP2023","810","925","--T-R--","PO CA 107","OnCampus"
"POLI189W PO-01 SP2023160912","POLI189W PO-01 SP2023","935","1050","--T-R--","PO CA 107","OnCampus"
"POLI190B PO-01 SP2023160393","POLI190B PO-01 SP2023","1900","2150","-M-----","PO CA 110","OnCampus"
"POLI191  PO-08 SP2023158685","POLI191  PO-08 SP2023","0","0","-------"," ARR ","OnCampus"
"POLI191  PO-12 SP2023158686","POLI191  PO-12 SP2023","0","0","-------"," ARR ","OnCampus"
"POLI191  PO-16 SP2023158687","POLI191  PO-16 SP2023","0","0","-------"," ARR ","OnCampus"
"POLI191  PO-20 SP2023158688","POLI191  PO-20 SP2023","0","0","-------"," ARR ","OnCampus"
"POLI191  PO-28 SP2023158689","POLI191  PO-28 SP2023","0","0","-------"," ARR ","OnCampus"
"POLI191  PO-32 SP2023161619","POLI191  PO-32 SP2023","0","0","-------","PO ARR ","OnCampus"
"POLI193  PO-04 SP2023158690","POLI193  PO-04 SP2023","0","0","-------"," ARR ","OnCampus"
"POLI195  PO-04 SP2023158691","POLI195  PO-04 SP2023","0","0","-------"," ARR ","OnCampus"
"POLI199  SC-08 SP2023162513","POLI199  SC-08 SP2023","0","0","-------","SC ARR ","OnCampus"
"PONT100  CM-01 SP2023158401","PONT100  CM-01 SP2023","1315","1430","-M-W---","CM KRV 161","OnCampus"
"PORT002  PZ-01 SP2023160672","PORT002  PZ-01 SP2023","1000","1050","-MTWR--","PZ SKD P103","OnCampus"
"PORT022  CM-01 SP2023158398","PORT022  CM-01 SP2023","1000","1050","-MTWR--","CM RN 104","OnCampus"
"PORT035  PZ-01 SP2023160674","PORT035  PZ-01 SP2023","0","0","-------","PZ ARR ","OnCampus"
"PORT044  CM-01 SP2023158399","PORT044  CM-01 SP2023","935","1050","--T-R--","CM RS 102","OnCampus"
"POST050  PZ-01 SP2023160723","POST050  PZ-01 SP2023","1315","1430","--T-R--","PZ ATN A103","OnCampus"
"POST050  PZ-01 SP2023162553","POST050  PZ-01 SP2023","1315","1430","--T-R--","PZ OUTD TNT5","OnCampus"
"POST060  PZ-01 SP2023160725","POST060  PZ-01 SP2023","935","1050","--T-R--","PZ BH 214","OnCampus"
"POST070  PZ-01 SP2023161501","POST070  PZ-01 SP2023","935","1050","-M-W---","PZ BD PERF","OnCampus"
"POST107  CH-01 SP2023160816","POST107  CH-01 SP2023","1315","1430","-M-W---","PZ FL 112","OnCampus"
"POST123  PZ-01 SP2023160727","POST123  PZ-01 SP2023","1315","1600","----R--","PZ BD 208","OnCampus"
"POST123  PZ-01 SP2023162554","POST123  PZ-01 SP2023","1315","1600","----R--","PZ OUTD TNT2","OnCampus"
"POST141  PZ-01 SP2023160728","POST141  PZ-01 SP2023","1100","1215","--T-R--","PZ SKD P106","OnCampus"
"POST145  PZ-01 SP2023161516","POST145  PZ-01 SP2023","810","925","--T-R--","PZ FL 104","OnCampus"
"POST153  PZ-01 SP2023161018","POST153  PZ-01 SP2023","1445","1730","---W---","PZ RRC NOU","OnCampus"
"POST174  PZ-01 SP2023160729","POST174  PZ-01 SP2023","1100","1215","-M-W---","PZ MC FNRM","OnCampus"
"POST179C HM-01 FA2023162328","POST179C HM-01 FA2023","1315","1600","----R--","HM SHAN 3461","OnCampus"
"POST182  PZ-01 SP2023160978","POST182  PZ-01 SP2023","1445","1730","---W---","PZ AV 224","OnCampus"
"POST188  HM-01 FA2023162329","POST188  HM-01 FA2023","935","1050","--T-R--","HM SHAN 3425","OnCampus"
"POST188  PZ-01 SP2023160730","POST188  PZ-01 SP2023","1900","2150","---W---","PZ BH 214","OnCampus"
"POST190  PZ-01 SP2023160731","POST190  PZ-01 SP2023","1615","1730","-M-W---","PZ ATN A103","OnCampus"
"POST190  PZ-01 SP2023162555","POST190  PZ-01 SP2023","1615","1730","-M-W---","PZ OUTD TNT5","OnCampus"
"POST199  PZ-01 SP2023160732","POST199  PZ-01 SP2023","1315","1600","--T----","PZ BH 204","OnCampus"
"PPA 191  PO-04 SP2023158692","PPA 191  PO-04 SP2023","0","0","-------"," ARR ","OnCampus"
"PPE 001A CM-01 SP2023158394","PPE 001A CM-01 SP2023","1315","1430","--T-R--","CM KRV 166","OnCampus"
"PPE 001A CM-02 SP2023158395","PPE 001A CM-02 SP2023","1315","1430","--T-R--","CM KRV 109","OnCampus"
"PPE 001B CM-01 SP2023158396","PPE 001B CM-01 SP2023","1445","1600","--T-R--","CM KRV 166","OnCampus"
"PPE 001B CM-02 SP2023158397","PPE 001B CM-02 SP2023","1445","1600","--T-R--","CM KRV 109","OnCampus"
"PPE 011A CM-01 SP2023158770","PPE 011A CM-01 SP2023","1315","1430","--T-R--","CM KRV 321","OnCampus"
"PPE 011A CM-02 SP2023158771","PPE 011A CM-02 SP2023","1315","1430","--T-R--","CM KRV 167","OnCampus"
"PPE 011B CM-01 SP2023158772","PPE 011B CM-01 SP2023","1445","1600","--T-R--","CM KRV 321","OnCampus"
"PPE 011B CM-02 SP2023158773","PPE 011B CM-02 SP2023","1445","1600","--T-R--","CM KRV 167","OnCampus"
"PPE 110A CM-01 SP2023158964","PPE 110A CM-01 SP2023","1315","1430","--T-R--","CM BC 2","OnCampus"
"PPE 110A CM-01 SP2023161538","PPE 110A CM-01 SP2023","1315","1430","--T-R--","SC OUTD 09","OnCampus"
"PPE 110B CM-01 SP2023158965","PPE 110B CM-01 SP2023","1100","1215","--T-R--","CM BC 2","OnCampus"
"PPE 110B CM-01 SP2023161539","PPE 110B CM-01 SP2023","1100","1215","--T-R--","SC OUTD 09","OnCampus"
"PPE 195  PO-04 SP2023158693","PPE 195  PO-04 SP2023","0","0","-------"," ARR ","OnCampus"
"PSYC010  PZ-01 SP2023161094","PSYC010  PZ-01 SP2023","935","1050","-M-W---","PZ SC 230","OnCampus"
"PSYC030  CM-01 SP2023158843","PSYC030  CM-01 SP2023","1445","1600","-M-W---","CM KRV 102","OnCampus"
"PSYC030  CM-02 SP2023158844","PSYC030  CM-02 SP2023","935","1050","-M-W---","CM RS 105","OnCampus"
"PSYC030  CM-03 SP2023158845","PSYC030  CM-03 SP2023","1315","1430","-M-W---","CM RS 105","OnCampus"
"PSYC030  CM-04 SP2023158846","PSYC030  CM-04 SP2023","1615","1730","--T-R--","CM KRV 164","OnCampus"
"PSYC030  CM-05 SP2023158847","PSYC030  CM-05 SP2023","1315","1430","--T-R--","CM KRV 102","OnCampus"
"PSYC030  CM-06 SP2023158848","PSYC030  CM-06 SP2023","1445","1600","--T-R--","CM KRV 102","OnCampus"
"PSYC037  CM-01 SP2023158849","PSYC037  CM-01 SP2023","810","925","--T-R--","CM RN 15","OnCampus"
"PSYC037  CM-02 SP2023158850","PSYC037  CM-02 SP2023","935","1050","--T-R--","CM RN 15","OnCampus"
"PSYC037  CM-03 SP2023158851","PSYC037  CM-03 SP2023","935","1050","-M-W---","CM KRV 321","OnCampus"
"PSYC037  CM-04 SP2023158852","PSYC037  CM-04 SP2023","1315","1430","-M-W---","CM KRV 164","OnCampus"
"PSYC040  CM-01 SP2023158853","PSYC040  CM-01 SP2023","810","925","--T-R--","CM RS 105","OnCampus"
"PSYC051  PO-01 SP2023160394","PSYC051  PO-01 SP2023","1445","1600","--T-R--","PO EDMS 114","OnCampus"
"PSYC051  PO-02 SP2023161382","PSYC051  PO-02 SP2023","810","925","--T-R--","PO ESTE OUTD","OnCampus"
"PSYC051  PO-03 SP2023160396","PSYC051  PO-03 SP2023","1100","1215","-M-W---","PO LINC 1125","OnCampus"
"PSYC052  SC-01 SP2023160485","PSYC052  SC-01 SP2023","935","1050","-M-W---","SC ST 101","OnCampus"
"PSYC065  CM-01 SP2023158854","PSYC065  CM-01 SP2023","1100","1215","--T-R--","CM RN 15","OnCampus"
"PSYC070  CM-01 SP2023158857","PSYC070  CM-01 SP2023","1100","1215","-M-W---","CM RS 104","OnCampus"
"PSYC070  CM-02 SP2023158858","PSYC070  CM-02 SP2023","935","1050","-M-W---","CM BC 22","OnCampus"
"PSYC081  CM-01 SP2023158855","PSYC081  CM-01 SP2023","935","1050","-M-W---","CM KRV LC61","OnCampus"
"PSYC081  CM-02 SP2023158856","PSYC081  CM-02 SP2023","1100","1215","-M-W---","CM KRV LC61","OnCampus"
"PSYC091  PZ-01 SP2023160742","PSYC091  PZ-01 SP2023","1100","1215","-M-W---","PZ BH 207","OnCampus"
"PSYC091P PZ-01 SP2023160743","PSYC091P PZ-01 SP2023","1100","1215","--T----","PZ BH 213","OnCampus"
"PSYC092  CM-01 SP2023158859","PSYC092  CM-01 SP2023","1445","1600","--T-R--","CM KRV 164","OnCampus"
"PSYC092  PZ-01 SP2023160744","PSYC092  PZ-01 SP2023","1100","1215","--T-R--","PZ BD 208","OnCampus"
"PSYC092P PZ-01 SP2023160745","PSYC092P PZ-01 SP2023","1445","1600","----R--","PZ FL 106","OnCampus"
"PSYC096  CM-01 SP2023158860","PSYC096  CM-01 SP2023","1100","1215","-M-W---","CM KRV 165","OnCampus"
"PSYC103  SC-01 SP2023159174","PSYC103  SC-01 SP2023","1100","1215","--T-R--","SC ST 103","OnCampus"
"PSYC103  SC-01 SP2023159175","PSYC103  SC-01 SP2023","1315","1430","----R--","SC ST 103","OnCampus"
"PSYC103  SC-02 SP2023160488","PSYC103  SC-02 SP2023","935","1050","-M-W---","SC ST 229","OnCampus"
"PSYC103  SC-02 SP2023160489","PSYC103  SC-02 SP2023","935","1050","-----F-","SC ST 229","OnCampus"
"PSYC104  SC-01 SP2023159169","PSYC104  SC-01 SP2023","935","1050","--T-R--","SC ST 229","OnCampus"
"PSYC104L SC-01 SP2023159170","PSYC104L SC-01 SP2023","1100","1215","----R--","SC ST 229","OnCampus"
"PSYC105  PZ-01 SP2023160746","PSYC105  PZ-01 SP2023","1445","1600","-M-W---","PZ FL 112","OnCampus"
"PSYC106  PO-01 SP2023160397","PSYC106  PO-01 SP2023","1100","1215","-M-W---","PO LINC 1135","OnCampus"
"PSYC108  HM-01 FA2023162330","PSYC108  HM-01 FA2023","1315","1430","--T-R--","HM SHAN 2407","OnCampus"
"PSYC109  CM-01 SP2023158861","PSYC109  CM-01 SP2023","1100","1215","--T-R--","CM RN 12","OnCampus"
"PSYC109  CM-02 SP2023158862","PSYC109  CM-02 SP2023","1615","1730","--T-R--","CM RN 12","OnCampus"
"PSYC110  CM-01 SP2023158863","PSYC110  CM-01 SP2023","1445","1730","-M-----","CM KRV 161","OnCampus"
"PSYC110  SC-01 SP2023159173","PSYC110  SC-01 SP2023","1100","1215","--T-R--","SC HM 119","OnCampus"
"PSYC111L CM-01 SP2023158864","PSYC111L CM-01 SP2023","1800","2100","--T----","CM KRV 161","OnCampus"
"PSYC111L CM-02 SP2023161120","PSYC111L CM-02 SP2023","1445","1730","--T----","CM KRV LC61","OnCampus"
"PSYC117  PZ-01 SP2023160748","PSYC117  PZ-01 SP2023","1445","1730","--T----","PZ FL 104","OnCampus"
"PSYC120  CM-01 SP2023158865","PSYC120  CM-01 SP2023","1400","1800","--T-R--","CM SM 103","OnCampus"
"PSYC121  PZ-01 SP2023161055","PSYC121  PZ-01 SP2023","1100","1215","--T-R--","PZ SKD P103","OnCampus"
"PSYC121P PZ-01 SP2023161056","PSYC121P PZ-01 SP2023","1315","1430","----R--","PZ SKD P105","OnCampus"
"PSYC124  SC-01 SP2023160486","PSYC124  SC-01 SP2023","1315","1430","-M-W---","SC ST 107","OnCampus"
"PSYC125  AF-01 SP2023161383","PSYC125  AF-01 SP2023","935","1050","--T-R--","PO ESTE OUTD","OnCampus"
"PSYC126  PZ-01 SP2023160749","PSYC126  PZ-01 SP2023","935","1050","--T-R--","PZ FL 106","OnCampus"
"PSYC126  PZ-01 SP2023162556","PSYC126  PZ-01 SP2023","935","1050","--T-R--","PZ OUTD TNT2","OnCampus"
"PSYC131  PO-01 SP2023160399","PSYC131  PO-01 SP2023","1445","1600","--T-R--","PO EDMS 101","OnCampus"
"PSYC132  CM-01 SP2023158866","PSYC132  CM-01 SP2023","1315","1430","--T-R--","CM RN 15","OnCampus"
"PSYC133  SC-01 SP2023159184","PSYC133  SC-01 SP2023","1445","1600","--T-R--","SC ST 103","OnCampus"
"PSYC138  PZ-01 SP2023160648","PSYC138  PZ-01 SP2023","935","1050","--T-R--","PZ SKD P105","OnCampus"
"PSYC140  CM-01 SP2023158867","PSYC140  CM-01 SP2023","1445","1730","---W---","CM KRV 451","OnCampus"
"PSYC142  CM-01 SP2023158868","PSYC142  CM-01 SP2023","1445","1730","-M-----","CM KRV 451","OnCampus"
"PSYC148  PZ-01 SP2023160754","PSYC148  PZ-01 SP2023","1315","1430","-M-W---","PZ FL 106","OnCampus"
"PSYC152  PO-01 SP2023160910","PSYC152  PO-01 SP2023","1315","1600","-M-----","PO LINC 1135","OnCampus"
"PSYC152  PZ-01 SP2023160758","PSYC152  PZ-01 SP2023","1445","1730","--T----","PZ SKD P106","OnCampus"
"PSYC154  CM-01 SP2023158872","PSYC154  CM-01 SP2023","1445","1600","-M-W---","CM RS 102","OnCampus"
"PSYC157  PO-01 SP2023160400","PSYC157  PO-01 SP2023","1100","1215","---W-F-","PO CR 10","OnCampus"
"PSYC157  PO-01 SP2023160401","PSYC157  PO-01 SP2023","1900","2015","-M-----","PO LINC 2116","OnCampus"
"PSYC161  CM-01 SP2023158896","PSYC161  CM-01 SP2023","1445","1730","----R--","CM RN 102","OnCampus"
"PSYC162  PO-01 SP2023160402","PSYC162  PO-01 SP2023","1315","1430","--T-R--","PO EDMS 101","OnCampus"
"PSYC162  PO-01 SP2023160403","PSYC162  PO-01 SP2023","1445","1600","--T-R--","PO LINC 2116","OnCampus"
"PSYC168  SC-01 SP2023159171","PSYC168  SC-01 SP2023","1315","1430","--T-R--","SC ST 101","OnCampus"
"PSYC168L SC-01 SP2023159172","PSYC168L SC-01 SP2023","1315","1430","---W---","SC ST 229","OnCampus"
"PSYC170  PO-01 SP2023160404","PSYC170  PO-01 SP2023","935","1050","--T-R--","PO LINC 1135","OnCampus"
"PSYC179M HM-01 SP2023160710","PSYC179M HM-01 SP2023","1315","1600","-----F-","HM SHAN 2421","OnCampus"
"PSYC179T HM-01 SP2023160711","PSYC179T HM-01 SP2023","1315","1600","---W---","HM SHAN 2421","OnCampus"
"PSYC179U HM-01 FA2023162331","PSYC179U HM-01 FA2023","1315","1600","---W---","HM SHAN 2425","OnCampus"
"PSYC180  CM-01 SP2023158878","PSYC180  CM-01 SP2023","1445","1730","--T----","CM AD 107","OnCampus"
"PSYC180B PO-01 SP2023160405","PSYC180B PO-01 SP2023","1315","1600","-----F-","PO LINC 2114","OnCampus"
"PSYC181  PZ-01 SP2023161399","PSYC181  PZ-01 SP2023","1445","1730","--T----","PZ BD 208","OnCampus"
"PSYC181  PZ-01 SP2023161403","PSYC181  PZ-01 SP2023","0","0","-------","PZ TBA ","OnCampus"
"PSYC182  PZ-01 SP2023160760","PSYC182  PZ-01 SP2023","1445","1600","-M-W---","PZ AV 201","OnCampus"
"PSYC182  PZ-01 SP2023162557","PSYC182  PZ-01 SP2023","1445","1600","-M-W---","PZ OUTD TNT2","OnCampus"
"PSYC183  SC-01 SP2023159181","PSYC183  SC-01 SP2023","935","1050","--T-R--","SC ST 103","OnCampus"
"PSYC184  PZ-01 SP2023160986","PSYC184  PZ-01 SP2023","1315","1600","----R--","PZ BH 110","OnCampus"
"PSYC188  CM-01 SP2023158879","PSYC188  CM-01 SP2023","1800","2100","--T----","CM KRV 321","OnCampus"
"PSYC191  PO-08 SP2023158695","PSYC191  PO-08 SP2023","0","0","-------"," ARR ","OnCampus"
"PSYC191  PO-12 SP2023158696","PSYC191  PO-12 SP2023","0","0","-------"," ARR ","OnCampus"
"PSYC191  PO-20 SP2023158697","PSYC191  PO-20 SP2023","0","0","-------"," ARR ","OnCampus"
"PSYC191  PO-24 SP2023158698","PSYC191  PO-24 SP2023","0","0","-------"," ARR ","OnCampus"
"PSYC191  PO-28 SP2023161040","PSYC191  PO-28 SP2023","0","0","-------"," ARR ","OnCampus"
"PSYC191  PO-32 SP2023158701","PSYC191  PO-32 SP2023","0","0","-------"," ARR ","OnCampus"
"PSYC191  PZ-01 SP2023160761","PSYC191  PZ-01 SP2023","935","1050","-M-W---","PZ BD 209","OnCampus"
"PSYC193  SC-01 SP2023161565","PSYC193  SC-01 SP2023","0","0","-------","SC ARR ARR","OnCampus"
"PSYC197  PZ-01 SP2023161400","PSYC197  PZ-01 SP2023","1900","2150","--T----","PZ ATN A103","OnCampus"
"PSYC197A CM-01 SP2023158880","PSYC197A CM-01 SP2023","0","0","-------","CM ARR ","OnCampus"
"PSYC197A CM-02 SP2023158881","PSYC197A CM-02 SP2023","0","0","-------","CM ARR ","OnCampus"
"PSYC197A CM-03 SP2023158882","PSYC197A CM-03 SP2023","0","0","-------","CM ARR ","OnCampus"
"PSYC197A CM-04 SP2023158883","PSYC197A CM-04 SP2023","0","0","-------","CM ARR ","OnCampus"
"PSYC197A CM-05 SP2023158884","PSYC197A CM-05 SP2023","0","0","-------","CM ARR ","OnCampus"
"PSYC197A CM-06 SP2023158885","PSYC197A CM-06 SP2023","0","0","-------","CM ARR ","OnCampus"
"PSYC197A CM-07 SP2023158886","PSYC197A CM-07 SP2023","0","0","-------","CM ARR ","OnCampus"
"PSYC197A CM-08 SP2023158887","PSYC197A CM-08 SP2023","0","0","-------","CM ARR ","OnCampus"
"PSYC197A CM-09 SP2023161610","PSYC197A CM-09 SP2023","0","0","-------","CM ARR ","OnCampus"
"PSYC197A CM-10 SP2023162486","PSYC197A CM-10 SP2023","0","0","-------","CM ARR ","OnCampus"
"PSYC197B CM-01 SP2023158888","PSYC197B CM-01 SP2023","0","0","-------","CM ARR ","OnCampus"
"PSYC197B CM-02 SP2023158889","PSYC197B CM-02 SP2023","0","0","-------","CM ARR ","OnCampus"
"PSYC197B CM-03 SP2023158890","PSYC197B CM-03 SP2023","0","0","-------","CM ARR ","OnCampus"
"PSYC197B CM-04 SP2023158891","PSYC197B CM-04 SP2023","0","0","-------","CM ARR ","OnCampus"
"PSYC197B CM-05 SP2023158892","PSYC197B CM-05 SP2023","0","0","-------","CM ARR ","OnCampus"
"PSYC197B CM-06 SP2023158893","PSYC197B CM-06 SP2023","0","0","-------","CM ARR ","OnCampus"
"PSYC197B CM-07 SP2023158894","PSYC197B CM-07 SP2023","0","0","-------","CM ARR ","OnCampus"
"PSYC197B CM-08 SP2023158895","PSYC197B CM-08 SP2023","0","0","-------","CM ARR ","OnCampus"
"PSYC197B CM-09 SP2023161611","PSYC197B CM-09 SP2023","0","0","-------","CM ARR ","OnCampus"
"PSYC197B CM-10 SP2023162487","PSYC197B CM-10 SP2023","0","0","-------","CM ARR ","OnCampus"
"PSYC199  CM-01 SP2023162496","PSYC199  CM-01 SP2023","0","0","-------","CM ARR ","OnCampus"
"RLIT191  PO-04 SP2023158703","RLIT191  PO-04 SP2023","0","0","-------"," ARR ","OnCampus"
"RLST010  CM-01 SP2023158581","RLST010  CM-01 SP2023","810","925","-M-W---","CM KRV LC63","OnCampus"
"RLST010  CM-02 SP2023160861","RLST010  CM-02 SP2023","1100","1215","-M-W---","CM KRV LC62","OnCampus"
"RLST011  PO-01 SP2023161033","RLST011  PO-01 SP2023","1315","1600","----R--","PO PR 003","OnCampus"
"RLST020  PO-01 SP2023160407","RLST020  PO-01 SP2023","1315","1430","--T-R--","PO PR 102","OnCampus"
"RLST023  PO-01 SP2023160408","RLST023  PO-01 SP2023","1900","2150","-M-----","PO PR 102","OnCampus"
"RLST025  PO-01 SP2023160410","RLST025  PO-01 SP2023","1645","2145","--T----","PO PR 203","OnCampus"
"RLST064  CM-01 SP2023158582","RLST064  CM-01 SP2023","810","925","--T-R--","CM KRV 167","OnCampus"
"RLST064  CM-02 SP2023158584","RLST064  CM-02 SP2023","935","1050","--T-R--","CM KRV 167","OnCampus"
